REF_AREA,TIME_PERIOD,OBS_VALUE,DATABASE_ID,TIME_FORMAT,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL
STP,2003,8.291519461,WB_WDI,P1Y,PU,Annual,São Tomé and Príncipe,GDP growth (annual %)
LKA,2006,7.668291901,WB_WDI,P1Y,PU,Annual,Sri Lanka,GDP growth (annual %)
KNA,2006,3.1503812,WB_WDI,P1Y,PU,Annual,St. Kitts and Nevis,GDP growth (annual %)
LCA,2006,6.195257291,WB_WDI,P1Y,PU,Annual,St. Lucia,GDP growth (annual %)
VCT,2006,6.996926268,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2006,6.531411747,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2006,5.793543585,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
SWE,2006,4.676074889,WB_WDI,P1Y,PU,Annual,Sweden,GDP growth (annual %)
CHE,2006,4.073628418,WB_WDI,P1Y,PU,Annual,Switzerland,GDP growth (annual %)
SYR,2006,5.046195556,WB_WDI,P1Y,PU,Annual,Syrian Arab Republic,GDP growth (annual %)
TJK,2006,7.000003211,WB_WDI,P1Y,PU,Annual,Tajikistan,GDP growth (annual %)
TZA,2006,6.532221388,WB_WDI,P1Y,PU,Annual,Tanzania,GDP growth (annual %)
THA,2006,4.967810892,WB_WDI,P1Y,PU,Annual,Thailand,GDP growth (annual %)
ESP,2012,-2.865113686,WB_WDI,P1Y,PU,Annual,Spain,GDP growth (annual %)
LKA,2012,8.632181377,WB_WDI,P1Y,PU,Annual,Sri Lanka,GDP growth (annual %)
KNA,2012,-0.737636737,WB_WDI,P1Y,PU,Annual,St. Kitts and Nevis,GDP growth (annual %)
LCA,2012,-0.108756148,WB_WDI,P1Y,PU,Annual,St. Lucia,GDP growth (annual %)
VCT,2012,1.169112184,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2012,-17.0046884,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2012,2.690349747,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
SWE,2012,-0.414397702,WB_WDI,P1Y,PU,Annual,Sweden,GDP growth (annual %)
CHE,2012,1.179253853,WB_WDI,P1Y,PU,Annual,Switzerland,GDP growth (annual %)
SYR,2012,-26.33901708,WB_WDI,P1Y,PU,Annual,Syrian Arab Republic,GDP growth (annual %)
TJK,2012,7.499999463,WB_WDI,P1Y,PU,Annual,Tajikistan,GDP growth (annual %)
LAC,2021,6.902702472,WB_WDI,P1Y,PU,Annual,Latin America & Caribbean (excluding high income),GDP growth (annual %)
TLA,2021,7.263490296,WB_WDI,P1Y,PU,Annual,Latin America & Caribbean (IDA & IBRD),GDP growth (annual %)
LDC,2021,2.868041579,WB_WDI,P1Y,PU,Annual,Least developed countries: UN classification,GDP growth (annual %)
LMY,2021,7.386517028,WB_WDI,P1Y,PU,Annual,Low & middle income,GDP growth (annual %)
LIC,2021,1.279329139,WB_WDI,P1Y,PU,Annual,Low income,GDP growth (annual %)
LMC,2021,6.490616658,WB_WDI,P1Y,PU,Annual,Lower middle income,GDP growth (annual %)
MEA,2021,5.036313617,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %)
MNA,2021,4.332162017,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %)
TMN,2021,4.312822966,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %)
MIC,2021,7.461581573,WB_WDI,P1Y,PU,Annual,Middle income,GDP growth (annual %)
NAC,2021,6.046691975,WB_WDI,P1Y,PU,Annual,North America,GDP growth (annual %)
OED,2021,5.975520413,WB_WDI,P1Y,PU,Annual,OECD members,GDP growth (annual %)
OSS,2021,8.005169777,WB_WDI,P1Y,PU,Annual,Other small states,GDP growth (annual %)
PSS,2021,-2.705021334,WB_WDI,P1Y,PU,Annual,Pacific island small states,GDP growth (annual %)
KGZ,2007,8.542874775,WB_WDI,P1Y,PU,Annual,Kyrgyz Republic,GDP growth (annual %)
LAO,2007,7.596828801,WB_WDI,P1Y,PU,Annual,Lao PDR,GDP growth (annual %)
LVA,2007,10.41453728,WB_WDI,P1Y,PU,Annual,Latvia,GDP growth (annual %)
LBN,2007,9.310622526,WB_WDI,P1Y,PU,Annual,Lebanon,GDP growth (annual %)
LSO,2007,4.1879141,WB_WDI,P1Y,PU,Annual,Lesotho,GDP growth (annual %)
LBR,2007,9.535275363,WB_WDI,P1Y,PU,Annual,Liberia,GDP growth (annual %)
LBY,2007,6.229982786,WB_WDI,P1Y,PU,Annual,Libya,GDP growth (annual %)
LIE,2007,3.325963509,WB_WDI,P1Y,PU,Annual,Liechtenstein,GDP growth (annual %)
LTU,2007,11.07792826,WB_WDI,P1Y,PU,Annual,Lithuania,GDP growth (annual %)
LUX,2007,8.09866723,WB_WDI,P1Y,PU,Annual,Luxembourg,GDP growth (annual %)
MAC,2007,14.48177281,WB_WDI,P1Y,PU,Annual,"Macao SAR, China",GDP growth (annual %)
MDG,2007,5.710564199,WB_WDI,P1Y,PU,Annual,Madagascar,GDP growth (annual %)
MWI,2007,9.599999877,WB_WDI,P1Y,PU,Annual,Malawi,GDP growth (annual %)
KNA,2019,2.938246581,WB_WDI,P1Y,PU,Annual,St. Kitts and Nevis,GDP growth (annual %)
LCA,2019,-0.700322396,WB_WDI,P1Y,PU,Annual,St. Lucia,GDP growth (annual %)
MAF,2019,6.500003637,WB_WDI,P1Y,PU,Annual,St. Martin (French part),GDP growth (annual %)
VCT,2019,0.668428481,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2019,-2.178251045,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2019,1.167589772,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
SWE,2019,2.608230129,WB_WDI,P1Y,PU,Annual,Sweden,GDP growth (annual %)
CHE,2019,1.14198219,WB_WDI,P1Y,PU,Annual,Switzerland,GDP growth (annual %)
SYR,2019,1.220705221,WB_WDI,P1Y,PU,Annual,Syrian Arab Republic,GDP growth (annual %)
TJK,2019,7.400000163,WB_WDI,P1Y,PU,Annual,Tajikistan,GDP growth (annual %)
TZA,2019,5.8,WB_WDI,P1Y,PU,Annual,Tanzania,GDP growth (annual %)
THA,2019,2.114557796,WB_WDI,P1Y,PU,Annual,Thailand,GDP growth (annual %)
TLS,2019,24.21287892,WB_WDI,P1Y,PU,Annual,Timor-Leste,GDP growth (annual %)
TTO,2023,1.466459473,WB_WDI,P1Y,PU,Annual,Trinidad and Tobago,GDP growth (annual %)
TUN,2023,0.184015548,WB_WDI,P1Y,PU,Annual,Tunisia,GDP growth (annual %)
TUR,2023,5.045123698,WB_WDI,P1Y,PU,Annual,Türkiye,GDP growth (annual %)
TKM,2023,6.300157585,WB_WDI,P1Y,PU,Annual,Turkmenistan,GDP growth (annual %)
TCA,2023,13.73114811,WB_WDI,P1Y,PU,Annual,Turks and Caicos Islands,GDP growth (annual %)
TUV,2023,3.852809195,WB_WDI,P1Y,PU,Annual,Tuvalu,GDP growth (annual %)
UGA,2023,5.336972955,WB_WDI,P1Y,PU,Annual,Uganda,GDP growth (annual %)
UKR,2023,5.53473355,WB_WDI,P1Y,PU,Annual,Ukraine,GDP growth (annual %)
ARE,2023,4.30118228,WB_WDI,P1Y,PU,Annual,United Arab Emirates,GDP growth (annual %)
GBR,2023,0.271650048,WB_WDI,P1Y,PU,Annual,United Kingdom,GDP growth (annual %)
USA,2023,2.887556007,WB_WDI,P1Y,PU,Annual,United States,GDP growth (annual %)
URY,2023,0.742128785,WB_WDI,P1Y,PU,Annual,Uruguay,GDP growth (annual %)
UZB,2023,6.291416351,WB_WDI,P1Y,PU,Annual,Uzbekistan,GDP growth (annual %)
VUT,2023,2.09374325,WB_WDI,P1Y,PU,Annual,Vanuatu,GDP growth (annual %)
VEN,2023,4.001685911,WB_WDI,P1Y,PU,Annual,"Venezuela, RB",GDP growth (annual %)
WSM,2020,-3.108644859,WB_WDI,P1Y,PU,Annual,Samoa,GDP growth (annual %)
SMR,2020,-6.647910818,WB_WDI,P1Y,PU,Annual,San Marino,GDP growth (annual %)
STP,2020,2.624859495,WB_WDI,P1Y,PU,Annual,São Tomé and Príncipe,GDP growth (annual %)
SAU,2020,-3.80478902,WB_WDI,P1Y,PU,Annual,Saudi Arabia,GDP growth (annual %)
SEN,2020,1.342073773,WB_WDI,P1Y,PU,Annual,Senegal,GDP growth (annual %)
SRB,2020,-0.950023992,WB_WDI,P1Y,PU,Annual,Serbia,GDP growth (annual %)
SYC,2020,-11.73986083,WB_WDI,P1Y,PU,Annual,Seychelles,GDP growth (annual %)
SLE,2020,-1.253349032,WB_WDI,P1Y,PU,Annual,Sierra Leone,GDP growth (annual %)
SGP,2020,-3.814708855,WB_WDI,P1Y,PU,Annual,Singapore,GDP growth (annual %)
SXM,2020,-13.31678872,WB_WDI,P1Y,PU,Annual,Sint Maarten (Dutch part),GDP growth (annual %)
SVK,2020,-2.585512417,WB_WDI,P1Y,PU,Annual,Slovak Republic,GDP growth (annual %)
SVN,2020,-4.085000949,WB_WDI,P1Y,PU,Annual,Slovenia,GDP growth (annual %)
SLB,2020,-3.381259258,WB_WDI,P1Y,PU,Annual,Solomon Islands,GDP growth (annual %)
LBN,2000,1.34187162,WB_WDI,P1Y,PU,Annual,Lebanon,GDP growth (annual %)
LSO,2000,3.875546776,WB_WDI,P1Y,PU,Annual,Lesotho,GDP growth (annual %)
LBR,2000,28.61593425,WB_WDI,P1Y,PU,Annual,Liberia,GDP growth (annual %)
LBY,2000,3.679270408,WB_WDI,P1Y,PU,Annual,Libya,GDP growth (annual %)
LIE,2000,3.220193082,WB_WDI,P1Y,PU,Annual,Liechtenstein,GDP growth (annual %)
LTU,2000,3.418622066,WB_WDI,P1Y,PU,Annual,Lithuania,GDP growth (annual %)
LUX,2000,6.938129761,WB_WDI,P1Y,PU,Annual,Luxembourg,GDP growth (annual %)
MAC,2000,5.747145935,WB_WDI,P1Y,PU,Annual,"Macao SAR, China",GDP growth (annual %)
MDG,2000,4.45685894,WB_WDI,P1Y,PU,Annual,Madagascar,GDP growth (annual %)
MWI,2000,1.576077626,WB_WDI,P1Y,PU,Annual,Malawi,GDP growth (annual %)
MYS,2000,8.85886817,WB_WDI,P1Y,PU,Annual,Malaysia,GDP growth (annual %)
MDV,2000,3.845810408,WB_WDI,P1Y,PU,Annual,Maldives,GDP growth (annual %)
MLI,2000,-0.736019992,WB_WDI,P1Y,PU,Annual,Mali,GDP growth (annual %)
KEN,2022,4.859981043,WB_WDI,P1Y,PU,Annual,Kenya,GDP growth (annual %)
KIR,2022,4.566325931,WB_WDI,P1Y,PU,Annual,Kiribati,GDP growth (annual %)
KOR,2022,2.727564567,WB_WDI,P1Y,PU,Annual,"Korea, Rep.",GDP growth (annual %)
XKX,2022,4.278498958,WB_WDI,P1Y,PU,Annual,Kosovo,GDP growth (annual %)
KWT,2022,6.75866712,WB_WDI,P1Y,PU,Annual,Kuwait,GDP growth (annual %)
KGZ,2022,8.9675052,WB_WDI,P1Y,PU,Annual,Kyrgyz Republic,GDP growth (annual %)
LAO,2022,2.707426526,WB_WDI,P1Y,PU,Annual,Lao PDR,GDP growth (annual %)
LVA,2022,1.90853419,WB_WDI,P1Y,PU,Annual,Latvia,GDP growth (annual %)
LBN,2022,-0.621678971,WB_WDI,P1Y,PU,Annual,Lebanon,GDP growth (annual %)
LSO,2022,2.387780202,WB_WDI,P1Y,PU,Annual,Lesotho,GDP growth (annual %)
LBR,2022,4.808105173,WB_WDI,P1Y,PU,Annual,Liberia,GDP growth (annual %)
LBY,2022,-8.299818112,WB_WDI,P1Y,PU,Annual,Libya,GDP growth (annual %)
LTU,2022,2.53752574,WB_WDI,P1Y,PU,Annual,Lithuania,GDP growth (annual %)
MYS,2007,6.298785927,WB_WDI,P1Y,PU,Annual,Malaysia,GDP growth (annual %)
MDV,2007,7.133380247,WB_WDI,P1Y,PU,Annual,Maldives,GDP growth (annual %)
MLI,2007,1.760046079,WB_WDI,P1Y,PU,Annual,Mali,GDP growth (annual %)
MLT,2007,5.036401681,WB_WDI,P1Y,PU,Annual,Malta,GDP growth (annual %)
MHL,2007,3.68852459,WB_WDI,P1Y,PU,Annual,Marshall Islands,GDP growth (annual %)
MRT,2007,-1.96942275,WB_WDI,P1Y,PU,Annual,Mauritania,GDP growth (annual %)
MUS,2007,5.72701616,WB_WDI,P1Y,PU,Annual,Mauritius,GDP growth (annual %)
MEX,2007,2.077863934,WB_WDI,P1Y,PU,Annual,Mexico,GDP growth (annual %)
FSM,2007,-1.723674283,WB_WDI,P1Y,PU,Annual,"Micronesia, Fed. Sts.",GDP growth (annual %)
MDA,2007,3.000000226,WB_WDI,P1Y,PU,Annual,Moldova,GDP growth (annual %)
MCO,2007,14.43751444,WB_WDI,P1Y,PU,Annual,Monaco,GDP growth (annual %)
MNG,2007,10.24801636,WB_WDI,P1Y,PU,Annual,Mongolia,GDP growth (annual %)
COG,2002,4.581870061,WB_WDI,P1Y,PU,Annual,"Congo, Rep.",GDP growth (annual %)
CRI,2002,3.41687639,WB_WDI,P1Y,PU,Annual,Costa Rica,GDP growth (annual %)
CIV,2002,-2.730526474,WB_WDI,P1Y,PU,Annual,Côte d’Ivoire,GDP growth (annual %)
HRV,2002,5.803328259,WB_WDI,P1Y,PU,Annual,Croatia,GDP growth (annual %)
CUB,2002,1.424821261,WB_WDI,P1Y,PU,Annual,Cuba,GDP growth (annual %)
CUW,2002,0.397065217,WB_WDI,P1Y,PU,Annual,Curaçao,GDP growth (annual %)
CYP,2002,3.722974911,WB_WDI,P1Y,PU,Annual,Cyprus,GDP growth (annual %)
CZE,2002,1.513459491,WB_WDI,P1Y,PU,Annual,Czechia,GDP growth (annual %)
DNK,2002,0.456530019,WB_WDI,P1Y,PU,Annual,Denmark,GDP growth (annual %)
DMA,2002,-3.087420524,WB_WDI,P1Y,PU,Annual,Dominica,GDP growth (annual %)
DOM,2002,4.48650367,WB_WDI,P1Y,PU,Annual,Dominican Republic,GDP growth (annual %)
ECU,2002,4.928095496,WB_WDI,P1Y,PU,Annual,Ecuador,GDP growth (annual %)
IDB,1995,2.299561766,WB_WDI,P1Y,PU,Annual,IDA blend,GDP growth (annual %)
IDX,1995,5.20779688,WB_WDI,P1Y,PU,Annual,IDA only,GDP growth (annual %)
IDA,1995,3.642449124,WB_WDI,P1Y,PU,Annual,IDA total,GDP growth (annual %)
LTE,1995,5.69107472,WB_WDI,P1Y,PU,Annual,Late-demographic dividend,GDP growth (annual %)
LCN,1995,0.947891839,WB_WDI,P1Y,PU,Annual,Latin America & Caribbean,GDP growth (annual %)
LAC,1995,0.403646381,WB_WDI,P1Y,PU,Annual,Latin America & Caribbean (excluding high income),GDP growth (annual %)
TLA,1995,0.819094841,WB_WDI,P1Y,PU,Annual,Latin America & Caribbean (IDA & IBRD),GDP growth (annual %)
LDC,1995,5.804889919,WB_WDI,P1Y,PU,Annual,Least developed countries: UN classification,GDP growth (annual %)
LMY,1995,4.623674299,WB_WDI,P1Y,PU,Annual,Low & middle income,GDP growth (annual %)
LIC,1995,4.776792762,WB_WDI,P1Y,PU,Annual,Low income,GDP growth (annual %)
LMC,1995,5.177787279,WB_WDI,P1Y,PU,Annual,Lower middle income,GDP growth (annual %)
MEA,1995,3.207231585,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %)
MNA,1995,2.959866267,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %)
TMN,1995,2.933866382,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %)
MIC,1995,4.620738898,WB_WDI,P1Y,PU,Annual,Middle income,GDP growth (annual %)
NAC,1995,2.685014439,WB_WDI,P1Y,PU,Annual,North America,GDP growth (annual %)
OED,1995,2.755318758,WB_WDI,P1Y,PU,Annual,OECD members,GDP growth (annual %)
OSS,1995,4.342945076,WB_WDI,P1Y,PU,Annual,Other small states,GDP growth (annual %)
PAN,2000,4.209005736,WB_WDI,P1Y,PU,Annual,Panama,GDP growth (annual %)
PNG,2000,-2.494841993,WB_WDI,P1Y,PU,Annual,Papua New Guinea,GDP growth (annual %)
PRY,2000,-2.314140568,WB_WDI,P1Y,PU,Annual,Paraguay,GDP growth (annual %)
PER,2000,2.694371398,WB_WDI,P1Y,PU,Annual,Peru,GDP growth (annual %)
PHL,2000,4.382505001,WB_WDI,P1Y,PU,Annual,Philippines,GDP growth (annual %)
POL,2000,4.65633253,WB_WDI,P1Y,PU,Annual,Poland,GDP growth (annual %)
PRT,2000,3.816177141,WB_WDI,P1Y,PU,Annual,Portugal,GDP growth (annual %)
PRI,2000,3.271964519,WB_WDI,P1Y,PU,Annual,Puerto Rico,GDP growth (annual %)
QAT,2000,8.028125452,WB_WDI,P1Y,PU,Annual,Qatar,GDP growth (annual %)
ROU,2000,2.461263459,WB_WDI,P1Y,PU,Annual,Romania,GDP growth (annual %)
RUS,2000,10.00006681,WB_WDI,P1Y,PU,Annual,Russian Federation,GDP growth (annual %)
RWA,2000,8.370895935,WB_WDI,P1Y,PU,Annual,Rwanda,GDP growth (annual %)
CUB,2009,1.451305431,WB_WDI,P1Y,PU,Annual,Cuba,GDP growth (annual %)
CUW,2009,-0.531308242,WB_WDI,P1Y,PU,Annual,Curaçao,GDP growth (annual %)
CYP,2009,-2.015082037,WB_WDI,P1Y,PU,Annual,Cyprus,GDP growth (annual %)
CZE,2009,-4.798324167,WB_WDI,P1Y,PU,Annual,Czechia,GDP growth (annual %)
DNK,2009,-4.974479057,WB_WDI,P1Y,PU,Annual,Denmark,GDP growth (annual %)
DMA,2009,-1.135751456,WB_WDI,P1Y,PU,Annual,Dominica,GDP growth (annual %)
DOM,2009,1.00345293,WB_WDI,P1Y,PU,Annual,Dominican Republic,GDP growth (annual %)
ECU,2009,1.09101297,WB_WDI,P1Y,PU,Annual,Ecuador,GDP growth (annual %)
EGY,2009,4.6735998,WB_WDI,P1Y,PU,Annual,"Egypt, Arab Rep.",GDP growth (annual %)
SLV,2009,-2.108768376,WB_WDI,P1Y,PU,Annual,El Salvador,GDP growth (annual %)
GNQ,2009,1.343356288,WB_WDI,P1Y,PU,Annual,Equatorial Guinea,GDP growth (annual %)
KIR,2006,5.776934498,WB_WDI,P1Y,PU,Annual,Kiribati,GDP growth (annual %)
KOR,2006,5.245005506,WB_WDI,P1Y,PU,Annual,"Korea, Rep.",GDP growth (annual %)
KWT,2006,7.514773,WB_WDI,P1Y,PU,Annual,Kuwait,GDP growth (annual %)
KGZ,2006,3.102898742,WB_WDI,P1Y,PU,Annual,Kyrgyz Republic,GDP growth (annual %)
LAO,2006,8.619266208,WB_WDI,P1Y,PU,Annual,Lao PDR,GDP growth (annual %)
LVA,2006,12.82501785,WB_WDI,P1Y,PU,Annual,Latvia,GDP growth (annual %)
LBN,2006,1.549515001,WB_WDI,P1Y,PU,Annual,Lebanon,GDP growth (annual %)
LSO,2006,4.230095228,WB_WDI,P1Y,PU,Annual,Lesotho,GDP growth (annual %)
LBR,2006,8.043909972,WB_WDI,P1Y,PU,Annual,Liberia,GDP growth (annual %)
LBY,2006,6.50052542,WB_WDI,P1Y,PU,Annual,Libya,GDP growth (annual %)
LIE,2006,8.644968573,WB_WDI,P1Y,PU,Annual,Liechtenstein,GDP growth (annual %)
LTU,2006,7.395481225,WB_WDI,P1Y,PU,Annual,Lithuania,GDP growth (annual %)
ESP,2000,5.200641256,WB_WDI,P1Y,PU,Annual,Spain,GDP growth (annual %)
LKA,2000,6.000033158,WB_WDI,P1Y,PU,Annual,Sri Lanka,GDP growth (annual %)
KNA,2000,10.04280842,WB_WDI,P1Y,PU,Annual,St. Kitts and Nevis,GDP growth (annual %)
LCA,2000,0.048748554,WB_WDI,P1Y,PU,Annual,St. Lucia,GDP growth (annual %)
VCT,2000,1.639031904,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2000,6.34586744,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2000,2.099998868,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
SWE,2000,4.631121366,WB_WDI,P1Y,PU,Annual,Sweden,GDP growth (annual %)
CHE,2000,3.958719908,WB_WDI,P1Y,PU,Annual,Switzerland,GDP growth (annual %)
SYR,2000,0.675642589,WB_WDI,P1Y,PU,Annual,Syrian Arab Republic,GDP growth (annual %)
TJK,2000,8.324324495,WB_WDI,P1Y,PU,Annual,Tajikistan,GDP growth (annual %)
TZA,2000,4.520784636,WB_WDI,P1Y,PU,Annual,Tanzania,GDP growth (annual %)
MYS,2018,4.843086976,WB_WDI,P1Y,PU,Annual,Malaysia,GDP growth (annual %)
MDV,2018,8.568955583,WB_WDI,P1Y,PU,Annual,Maldives,GDP growth (annual %)
MLI,2018,4.86785,WB_WDI,P1Y,PU,Annual,Mali,GDP growth (annual %)
MLT,2018,7.189214796,WB_WDI,P1Y,PU,Annual,Malta,GDP growth (annual %)
MHL,2018,5.487179487,WB_WDI,P1Y,PU,Annual,Marshall Islands,GDP growth (annual %)
MRT,2018,4.772173657,WB_WDI,P1Y,PU,Annual,Mauritania,GDP growth (annual %)
MUS,2018,4.006740572,WB_WDI,P1Y,PU,Annual,Mauritius,GDP growth (annual %)
MEX,2018,1.972082094,WB_WDI,P1Y,PU,Annual,Mexico,GDP growth (annual %)
FSM,2018,0,WB_WDI,P1Y,PU,Annual,"Micronesia, Fed. Sts.",GDP growth (annual %)
MDA,2018,4.075595466,WB_WDI,P1Y,PU,Annual,Moldova,GDP growth (annual %)
MCO,2018,5.697901212,WB_WDI,P1Y,PU,Annual,Monaco,GDP growth (annual %)
EGY,2015,4.372019078,WB_WDI,P1Y,PU,Annual,"Egypt, Arab Rep.",GDP growth (annual %)
SLV,2015,2.400000089,WB_WDI,P1Y,PU,Annual,El Salvador,GDP growth (annual %)
GNQ,2015,-9.110041149,WB_WDI,P1Y,PU,Annual,Equatorial Guinea,GDP growth (annual %)
EST,2015,1.838152629,WB_WDI,P1Y,PU,Annual,Estonia,GDP growth (annual %)
SWZ,2015,1.70425806,WB_WDI,P1Y,PU,Annual,Eswatini,GDP growth (annual %)
ETH,2015,10.39246301,WB_WDI,P1Y,PU,Annual,Ethiopia,GDP growth (annual %)
FRO,2015,0.958001934,WB_WDI,P1Y,PU,Annual,Faroe Islands,GDP growth (annual %)
FJI,2015,4.50120041,WB_WDI,P1Y,PU,Annual,Fiji,GDP growth (annual %)
FIN,2015,0.466503766,WB_WDI,P1Y,PU,Annual,Finland,GDP growth (annual %)
FRA,2015,1.066754748,WB_WDI,P1Y,PU,Annual,France,GDP growth (annual %)
LTU,2021,6.380016062,WB_WDI,P1Y,PU,Annual,Lithuania,GDP growth (annual %)
LUX,2021,6.929734258,WB_WDI,P1Y,PU,Annual,Luxembourg,GDP growth (annual %)
MAC,2021,22.462202,WB_WDI,P1Y,PU,Annual,"Macao SAR, China",GDP growth (annual %)
MDG,2021,4.650683432,WB_WDI,P1Y,PU,Annual,Madagascar,GDP growth (annual %)
MWI,2021,4.55829212,WB_WDI,P1Y,PU,Annual,Malawi,GDP growth (annual %)
MYS,2021,3.315349544,WB_WDI,P1Y,PU,Annual,Malaysia,GDP growth (annual %)
MDV,2021,37.50787012,WB_WDI,P1Y,PU,Annual,Maldives,GDP growth (annual %)
MLI,2021,3.100941244,WB_WDI,P1Y,PU,Annual,Mali,GDP growth (annual %)
MLT,2021,13.41170429,WB_WDI,P1Y,PU,Annual,Malta,GDP growth (annual %)
MHL,2021,2.15938183,WB_WDI,P1Y,PU,Annual,Marshall Islands,GDP growth (annual %)
MRT,2021,0.742715487,WB_WDI,P1Y,PU,Annual,Mauritania,GDP growth (annual %)
MUS,2021,3.403798662,WB_WDI,P1Y,PU,Annual,Mauritius,GDP growth (annual %)
SVK,2009,-5.50533791,WB_WDI,P1Y,PU,Annual,Slovak Republic,GDP growth (annual %)
SVN,2009,-7.59058614,WB_WDI,P1Y,PU,Annual,Slovenia,GDP growth (annual %)
SLB,2009,2.864863096,WB_WDI,P1Y,PU,Annual,Solomon Islands,GDP growth (annual %)
SOM,2009,6.694351926,WB_WDI,P1Y,PU,Annual,"Somalia, Federal Republic of",GDP growth (annual %)
ZAF,2009,-1.538089135,WB_WDI,P1Y,PU,Annual,South Africa,GDP growth (annual %)
SSD,2009,5.04164188,WB_WDI,P1Y,PU,Annual,South Sudan,GDP growth (annual %)
ESP,2009,-3.768133069,WB_WDI,P1Y,PU,Annual,Spain,GDP growth (annual %)
LKA,2009,3.538912053,WB_WDI,P1Y,PU,Annual,Sri Lanka,GDP growth (annual %)
KNA,2009,-3.404740154,WB_WDI,P1Y,PU,Annual,St. Kitts and Nevis,GDP growth (annual %)
LCA,2009,-2.828899548,WB_WDI,P1Y,PU,Annual,St. Lucia,GDP growth (annual %)
VCT,2009,-1.378193606,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2009,-2.767704366,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2009,3.013698983,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
VCT,2007,3.322968598,WB_WDI,P1Y,PU,Annual,St. Vincent and the Grenadines,GDP growth (annual %)
SDN,2007,5.735274237,WB_WDI,P1Y,PU,Annual,Sudan,GDP growth (annual %)
SUR,2007,5.111487778,WB_WDI,P1Y,PU,Annual,Suriname,GDP growth (annual %)
SWE,2007,3.224868141,WB_WDI,P1Y,PU,Annual,Sweden,GDP growth (annual %)
CHE,2007,3.916375772,WB_WDI,P1Y,PU,Annual,Switzerland,GDP growth (annual %)
SYR,2007,5.674591777,WB_WDI,P1Y,PU,Annual,Syrian Arab Republic,GDP growth (annual %)
TJK,2007,7.800000119,WB_WDI,P1Y,PU,Annual,Tajikistan,GDP growth (annual %)
TZA,2007,6.768535203,WB_WDI,P1Y,PU,Annual,Tanzania,GDP growth (annual %)
THA,2007,5.435151691,WB_WDI,P1Y,PU,Annual,Thailand,GDP growth (annual %)
TLS,2007,10.26537843,WB_WDI,P1Y,PU,Annual,Timor-Leste,GDP growth (annual %)
TGO,2007,-1.1751369,WB_WDI,P1Y,PU,Annual,Togo,GDP growth (annual %)
WSM,2000,5.093044692,WB_WDI,P1Y,PU,Annual,Samoa,GDP growth (annual %)
SMR,2000,2.179379715,WB_WDI,P1Y,PU,Annual,San Marino,GDP growth (annual %)
STP,2000,0.448368262,WB_WDI,P1Y,PU,Annual,São Tomé and Príncipe,GDP growth (annual %)
SAU,2000,4.718134221,WB_WDI,P1Y,PU,Annual,Saudi Arabia,GDP growth (annual %)
SEN,2000,3.887210958,WB_WDI,P1Y,PU,Annual,Senegal,GDP growth (annual %)
SRB,2000,6.055089729,WB_WDI,P1Y,PU,Annual,Serbia,GDP growth (annual %)
SYC,2000,4.253198349,WB_WDI,P1Y,PU,Annual,Seychelles,GDP growth (annual %)
SLE,2000,6.652730284,WB_WDI,P1Y,PU,Annual,Sierra Leone,GDP growth (annual %)
SGP,2000,9.038316326,WB_WDI,P1Y,PU,Annual,Singapore,GDP growth (annual %)
SVK,2000,0.789224478,WB_WDI,P1Y,PU,Annual,Slovak Republic,GDP growth (annual %)
